,genres,early_access,sentiment,year,price,genre_encoded,sentiment_numeric
7378,['Strategy'],False,Mixed,2017,0.99,False,0
7379,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']",False,Mostly Positive,2017,4.99,True,3
7380,"['Simulation', 'Strategy']",False,Mixed,2017,14.99,False,0
7381,"['Casual', 'Indie', 'Strategy']",False,Positive,2017,4.99,True,2
7382,['Strategy'],False,Very Positive,2017,29.99,False,1
7383,"['Action', 'Indie', 'Strategy']",False,Mixed,2017,5.99,False,0
7384,['Simulation'],False,Mostly Negative,2017,12.99,False,4
7385,['Simulation'],False,Positive,2017,39.99,False,2
7386,"['Action', 'Indie']",False,Mostly Positive,2017,2.99,False,3
7387,"['Action', 'Indie']",False,Mostly Positive,2017,19.99,False,3
7388,"['Indie', 'Racing', 'Sports']",False,Mixed,2017,3.99,False,0
7389,"['Casual', 'Indie']",False,Mixed,2017,7.99,True,0
7390,['Casual'],False,Positive,2017,0.0,True,2
7391,"['Action', 'Indie', 'Strategy', 'Early Access']",True,Mostly Positive,2017,19.99,False,3
7392,"['Adventure', 'Indie', 'RPG']",False,Mixed,2017,12.99,False,0
7393,['Action'],False,Mixed,2017,7.99,False,0
7394,"['Action', 'Casual', 'Indie']",False,Mostly Positive,2017,9.99,True,3
7395,"['Action', 'Adventure', 'Indie', 'RPG']",False,Mixed,2017,9.99,False,0
7396,"['Action', 'Indie']",False,Positive,2017,4.99,False,2
7397,"['Simulation', 'Sports']",False,Mixed,2017,49.99,False,0
7398,"['Action', 'Adventure', 'Casual', 'Indie']",False,Very Positive,2017,0.99,True,1
7399,"['Action', 'Indie']",False,Positive,2017,5.99,False,2
7400,"['Action', 'Indie', 'RPG', 'Strategy']",False,Positive,2017,9.99,False,2
7401,[],False,Positive,2017,4.99,False,2
7402,"['Action', 'Adventure', 'Indie']",False,Mixed,2017,2.99,False,0
7403,"['Action', 'Adventure', 'Free to Play', 'RPG']",False,Very Positive,2016,0.0,False,1
7404,"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']",True,Overwhelmingly Positive,2017,14.99,False,5
7405,"['Adventure', 'Casual', 'Indie']",False,Mixed,2017,0.99,True,0
7406,"['Action', 'Indie']",False,Positive,2014,0.0,False,2
7407,"['Free to Play', 'Indie', 'Simulation']",False,Mixed,2017,0.0,False,0
7408,['Action'],False,Positive,2017,3.99,False,2
7409,['Simulation'],False,Positive,2017,19.99,False,2
7410,['Strategy'],False,Very Positive,2017,9.99,False,1
7411,['Simulation'],False,Mostly Negative,2017,14.99,False,4
7412,"['Casual', 'Indie']",False,Very Positive,2017,0.99,True,1
7413,"['Action', 'Casual', 'Indie', 'Simulation']",False,Mostly Negative,2016,0.99,True,4
7414,"['Action', 'Adventure', 'RPG']",False,Mostly Negative,2017,2.99,False,4
7415,"['Action', 'Casual', 'Indie']",False,Mostly Positive,2017,0.99,True,3
7416,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']",True,Very Positive,2017,5.99,True,1
7417,"['Action', 'Adventure']",False,Mixed,2017,0.99,False,0
7418,"['Action', 'RPG']",False,Overwhelmingly Positive,2017,49.99,False,5
7419,"['Indie', 'Simulation']",False,Very Positive,2017,2.99,False,1
7420,"['Action', 'Indie']",False,Positive,2017,6.99,False,2
7421,"['Action', 'Adventure', 'Indie', 'Early Access']",True,Very Positive,2017,9.99,False,1
7422,"['Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",True,Positive,2017,5.99,False,2
7423,"['Action', 'Casual', 'Indie', 'Simulation']",False,Mixed,2017,1.99,True,0
7424,['Indie'],False,Positive,2016,19.99,False,2
7425,"['Action', 'Indie', 'Strategy']",False,Positive,2017,2.99,False,2
7426,"['Action', 'Indie']",False,Mixed,2017,1.99,False,0
7427,['Indie'],False,Mostly Negative,2017,4.99,False,4
7428,"['Action', 'Adventure', 'Indie', 'RPG']",False,Mixed,2017,2.99,False,0
7429,"['Indie', 'Simulation']",False,Mixed,2016,3.99,False,0
7430,"['Casual', 'Indie']",False,Very Positive,2017,6.99,True,1
7431,"['Action', 'Casual', 'Free to Play', 'Indie']",False,Mixed,2017,0.0,True,0
7432,"['Indie', 'Simulation']",False,Very Positive,2017,9.99,False,1
7433,"['Casual', 'Indie']",False,Positive,2017,2.99,True,2
7434,"['Action', 'Indie']",False,Mixed,2017,0.99,False,0
7435,"['Action', 'Casual', 'Indie', 'Sports']",False,Mixed,2017,3.99,True,0
7436,['Indie'],False,Mostly Negative,2017,1.99,False,4
7437,"['Racing', 'Simulation', 'Sports']",False,Positive,2017,5.99,False,2
7438,['Action'],False,Mixed,2017,7.99,False,0
7439,['Casual'],False,Mixed,2016,9.99,True,0
7440,"['Adventure', 'Indie']",False,Negative,2017,3.99,False,6
7441,"['Action', 'Adventure', 'Casual', 'Indie']",False,Mostly Positive,2017,2.99,True,3
7442,"['Action', 'Casual', 'Indie', 'Simulation']",False,Mixed,2016,1.99,True,0
7443,"['Action', 'Adventure', 'Indie']",False,Mixed,2017,0.99,False,0
7444,"['Action', 'Adventure', 'Free to Play', 'Indie']",False,Positive,2017,0.0,False,2
7445,"['Action', 'Indie', 'Massively Multiplayer']",False,Mostly Positive,2016,4.99,False,3
7446,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",False,Mixed,2016,0.99,True,0
7447,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",False,Mostly Positive,2016,0.0,True,3
7448,"['Casual', 'Indie', 'Simulation', 'Sports']",False,Mixed,2016,1.99,True,0
7449,"['Casual', 'RPG', 'Simulation']",False,Positive,2015,0.99,True,2
7450,"['Action', 'Free to Play']",False,Positive,2016,0.0,False,2
7451,"['Indie', 'Simulation']",False,Mostly Negative,2016,0.0,False,4
7452,"['Free to Play', 'Strategy', 'Early Access']",True,Mixed,2016,0.0,False,0
7453,"['Action', 'Casual', 'Indie']",False,Mixed,2016,12.99,True,0
7454,"['Free to Play', 'RPG', 'Early Access']",True,Mostly Positive,2016,0.0,False,3
7455,"['Action', 'Indie']",False,Mostly Positive,2016,12.99,False,3
7456,"['Adventure', 'Indie', 'RPG']",False,Mixed,2016,6.48,False,0
7457,['Racing'],False,Mostly Negative,2016,0.0,False,4
7458,"['Action', 'Indie', 'Early Access']",True,Positive,2016,8.99,False,2
7459,"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']",True,Mixed,2016,9.99,False,0
7460,"['Action', 'Adventure', 'Indie', 'RPG']",False,Very Positive,2016,8.99,False,1
7461,['Adventure'],False,Very Positive,2016,4.99,False,1
7462,['Casual'],False,Positive,2016,1.99,True,2
7463,"['Casual', 'Indie', 'Racing', 'Sports']",False,Mostly Positive,2016,6.99,True,3
7464,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",False,Very Positive,2016,0.0,False,1
7465,"['Action', 'Indie', 'RPG']",False,Mixed,2015,0.99,False,0
7466,"['Casual', 'Indie']",False,Very Positive,2016,12.99,True,1
7467,"['Indie', 'Racing']",False,Positive,2016,7.99,False,2
7468,"['Action', 'Free to Play', 'Indie']",False,Mixed,2016,0.0,False,0
7469,"['Action', 'Adventure', 'Indie']",False,Mixed,2016,4.99,False,0
7470,"['Indie', 'Simulation']",False,Positive,2016,14.99,False,2
7471,"['Action', 'Adventure', 'Indie', 'Early Access']",True,Mostly Positive,2016,6.99,False,3
7472,"['Adventure', 'Casual', 'Indie']",False,Mostly Positive,2016,1.99,True,3
7473,['Indie'],False,Positive,2016,4.99,False,2
7474,"['Adventure', 'Indie']",False,Mixed,2016,8.99,False,0
7475,['Action'],False,Positive,2016,9.99,False,2
7476,"['Adventure', 'Casual', 'Free to Play']",False,Mixed,2016,0.0,True,0
7477,['Strategy'],False,Overwhelmingly Negative,2016,4.99,False,8
7478,['Strategy'],False,Mostly Negative,2016,4.99,False,4
7479,"['Indie', 'Racing', 'Simulation', 'Sports']",False,Positive,2016,6.99,False,2
7480,['Action'],False,Mixed,2016,29.99,False,0
7481,"['Action', 'Adventure', 'Indie']",False,Very Positive,2016,19.99,False,1
7482,"['Action', 'Adventure', 'Casual', 'Indie']",False,Mostly Positive,2016,2.99,True,3
7483,"['Action', 'Adventure', 'RPG']",False,Positive,2016,6.99,False,2
7484,"['Casual', 'Simulation', 'Sports']",False,Mixed,2016,9.99,True,0
7485,"['Casual', 'Indie', 'Strategy']",False,Mostly Negative,2016,4.99,True,4
7486,"['Action', 'Adventure', 'Indie']",False,Very Positive,2016,0.0,False,1
7487,"['Indie', 'Racing', 'Simulation', 'Strategy']",False,Positive,2016,2.99,False,2
7488,['Action'],False,Mixed,2016,8.99,False,0
7489,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",False,Very Positive,2016,49.99,False,1
7490,['Action'],False,Very Positive,2016,7.99,False,1
7491,"['Adventure', 'Indie', 'RPG']",False,Very Positive,2016,9.99,False,1
7492,"['Casual', 'Indie']",False,Positive,2016,1.99,True,2
7493,['Simulation'],False,Mostly Positive,2016,34.99,False,3
7494,"['Adventure', 'Indie']",False,Mixed,2016,3.99,False,0
7495,['Strategy'],False,Very Positive,2016,9.99,False,1
7496,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",True,Mixed,2016,2.99,True,0
7497,"['Action', 'Adventure']",False,Very Positive,2016,0.0,False,1
7498,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']",True,Mostly Negative,2016,1.99,True,4
7499,['Indie'],False,Positive,2016,2.99,False,2
7500,"['Action', 'Free to Play']",False,Mixed,2016,0.0,False,0
7501,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",False,Positive,2016,0.0,True,2
7502,['Free to Play'],False,Mixed,2016,0.0,False,0
7503,"['Action', 'Casual', 'Indie']",False,Positive,2016,0.99,True,2
7504,"['Indie', 'Simulation', 'Early Access']",True,Very Positive,2016,19.99,False,1
7505,"['Sports', 'Early Access']",True,Positive,2016,14.99,False,2
7506,"['Action', 'Indie']",False,Positive,2016,4.99,False,2
7507,"['Action', 'Indie', 'Strategy']",False,Positive,2016,9.99,False,2
7508,"['Casual', 'Indie']",False,Mostly Positive,2016,2.99,True,3
7509,"['Indie', 'Simulation']",False,Mixed,2016,9.99,False,0
7510,"['Adventure', 'Indie', 'RPG']",False,Positive,2016,3.99,False,2
7511,"['Adventure', 'Indie', 'Early Access']",True,Very Positive,2016,19.99,False,1
7512,"['Action', 'Indie']",False,Positive,2016,2.99,False,2
7513,[],False,Positive,2016,14.99,False,2
7514,"['Indie', 'Simulation']",False,Mixed,2016,2.99,False,0
7515,"['Indie', 'Simulation']",False,Positive,2016,1.99,False,2
7517,"['Free to Play', 'Indie']",False,Very Positive,2016,0.0,False,1
7518,"['Casual', 'Indie', 'Simulation']",False,Very Positive,2016,1.99,True,1
7519,"['Casual', 'Free to Play']",False,Mostly Positive,2016,9.99,True,3
7520,"['Action', 'Casual', 'Indie']",False,Positive,2016,2.99,True,2
7521,['Strategy'],False,Very Positive,2016,9.99,False,1
7523,['Simulation'],False,Mixed,2016,39.99,False,0
7524,"['Action', 'Adventure', 'Indie', 'RPG']",False,Mostly Positive,2016,7.99,False,3
7525,['Indie'],False,Positive,2016,5.99,False,2
7526,"['Casual', 'Indie']",False,Mostly Positive,2016,0.99,True,3
7527,"['Adventure', 'Casual']",False,Positive,2016,9.99,True,2
7530,"['Action', 'Adventure', 'Indie']",False,Mixed,2016,4.99,False,0
7532,"['Free to Play', 'Massively Multiplayer', 'Simulation']",False,Mostly Positive,2016,29.99,False,3
7533,"['Action', 'Indie', 'Strategy']",False,Very Positive,2016,2.99,False,1
7534,['Action'],False,Very Positive,2016,29.99,False,1
7535,"['Indie', 'RPG', 'Strategy']",False,Mostly Positive,2016,19.99,False,3
7536,"['Adventure', 'Indie']",False,Very Positive,2016,2.99,False,1
7537,"['Adventure', 'Indie']",False,Very Positive,2016,11.99,False,1
7538,"['Racing', 'Simulation']",False,Positive,2016,5.99,False,2
7539,['Simulation'],False,Mostly Negative,2016,5.99,False,4
7540,"['Adventure', 'Strategy']",False,Mostly Positive,2016,14.99,False,3
7541,"['Action', 'Casual', 'Indie']",False,Mixed,2016,0.99,True,0
7542,"['Action', 'Free to Play', 'Indie']",False,Positive,2016,0.0,False,2
7543,['Action'],False,Positive,2016,4.99,False,2
7544,"['Indie', 'Racing', 'Early Access']",True,Mostly Positive,2016,4.99,False,3
7545,"['Action', 'Adventure', 'Indie']",False,Positive,2016,19.99,False,2
7546,"['Adventure', 'Indie']",False,Very Positive,2016,12.99,False,1
7547,['Action'],False,Mixed,2016,7.99,False,0
7548,['Free to Play'],False,Very Positive,2016,0.0,False,1
7549,"['Action', 'Adventure']",False,Mostly Positive,2016,29.99,False,3
7550,"['Action', 'Adventure']",False,Very Positive,2016,29.99,False,1
7551,"['Action', 'Adventure']",False,Positive,2016,29.99,False,2
7552,['Adventure'],False,Positive,2016,34.99,False,2
7553,"['Simulation', 'Sports', 'Strategy']",False,Mostly Positive,2016,4.99,False,3
7554,['Strategy'],False,Mostly Positive,2016,6.99,False,3
7555,"['Adventure', 'Casual', 'Indie']",False,Positive,2016,12.99,True,2
7556,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",False,Mixed,2016,17.99,False,0
7557,"['Indie', 'Strategy', 'Early Access']",True,Positive,2017,9.99,False,2
7558,"['Action', 'Free to Play', 'Strategy']",False,Mostly Positive,2013,0.0,False,3
7559,"['Action', 'Adventure', 'Indie']",False,Overwhelmingly Positive,2016,14.99,False,5
7560,"['Action', 'Casual', 'Indie']",False,Mostly Negative,2016,4.99,True,4
7561,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",False,Mostly Positive,2016,0.0,False,3
7562,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",False,Mostly Positive,2016,7.99,False,3
7563,"['Action', 'Indie']",False,Mostly Positive,2016,12.99,False,3
7564,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']",True,Mixed,2016,0.0,False,0
7565,"['Indie', 'Simulation']",False,Very Positive,2017,19.99,False,1
7566,"['Casual', 'Indie', 'RPG', 'Strategy']",False,Mostly Positive,2016,6.99,True,3
7567,"['Casual', 'Indie', 'Strategy']",False,Mostly Positive,2016,2.99,True,3
7568,"['Adventure', 'Casual', 'Indie']",False,Overwhelmingly Positive,2016,9.99,True,5
7569,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2016,0.99,False,3
7570,['Indie'],False,Positive,2016,0.0,False,2
7571,"['Adventure', 'Casual']",False,Mixed,2016,6.99,True,0
7572,"['Casual', 'Indie']",False,Mostly Negative,2016,2.99,True,4
7573,"['Adventure', 'Casual', 'Indie', 'Simulation']",False,Mixed,2016,5.99,True,0
7574,['Simulation'],False,Very Positive,2016,19.99,False,1
7575,['Simulation'],False,Mostly Positive,2016,4.99,False,3
7576,['Simulation'],False,Positive,2016,4.99,False,2
7577,"['Action', 'Strategy']",False,Mostly Positive,2016,0.0,False,3
7578,"['Action', 'Strategy']",False,Mostly Positive,2016,0.0,False,3
7579,"['Action', 'Casual', 'Indie']",False,Mixed,2016,0.99,True,0
7580,"['Action', 'Indie', 'Simulation']",False,Positive,2016,7.99,False,2
7581,"['Adventure', 'Indie']",False,Positive,2016,6.99,False,2
7582,"['Adventure', 'Indie', 'RPG']",False,Positive,2016,3.99,False,2
7583,['Action'],False,Very Positive,2016,29.99,False,1
7584,"['Indie', 'RPG']",False,Mostly Positive,2016,9.99,False,3
7585,"['Adventure', 'Casual', 'Indie']",False,Positive,2012,0.99,True,2
7586,"['Adventure', 'Casual', 'Indie', 'RPG']",False,Very Positive,2016,6.99,True,1
7587,['Simulation'],False,Mixed,2016,4.99,False,0
7588,['Simulation'],False,Mixed,2016,4.99,False,0
7589,['Simulation'],False,Mixed,2016,19.99,False,0
7590,"['Adventure', 'Casual']",False,Mixed,2016,4.99,True,0
7591,"['Action', 'Indie']",False,Very Positive,2016,29.99,False,1
7592,"['Action', 'Adventure']",False,Mixed,2016,6.99,False,0
7593,"['Casual', 'Simulation', 'Sports', 'Strategy']",False,Mixed,2016,9.99,True,0
7594,"['Adventure', 'Indie']",False,Mostly Negative,2016,0.99,False,4
7595,"['Action', 'Adventure', 'Indie', 'RPG']",False,Very Positive,2016,0.0,False,1
7596,"['Action', 'Casual', 'Indie']",False,Negative,2016,0.99,True,6
7597,"['Casual', 'Indie', 'Strategy']",False,Positive,2016,4.99,True,2
7598,"['Action', 'Free to Play', 'Indie']",False,Mixed,2016,11.99,False,0
7599,"['Action', 'Free to Play', 'Indie']",False,Mostly Positive,2016,0.0,False,3
7600,"['Indie', 'Simulation']",False,Positive,2016,0.99,False,2
7601,"['Casual', 'Indie', 'Strategy']",False,Very Positive,2016,2.99,True,1
7602,"['Indie', 'Strategy', 'Early Access']",True,Positive,2016,15.99,False,2
7603,['Adventure'],False,Very Positive,2016,9.99,False,1
7604,"['Adventure', 'Free to Play', 'Indie']",False,Positive,2016,0.0,False,2
7605,"['Indie', 'Simulation']",False,Very Positive,2016,17.99,False,1
7606,"['Action', 'Casual', 'Indie']",False,Mixed,2016,1.99,True,0
7607,"['Indie', 'Simulation', 'Strategy']",False,Mostly Positive,2016,19.99,False,3
7608,"['Casual', 'Indie']",False,Overwhelmingly Positive,2016,0.99,True,5
7609,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",True,Very Positive,2016,5.99,True,1
7610,['RPG'],False,Very Positive,2016,0.0,False,1
7612,"['Action', 'Indie', 'Strategy', 'Early Access']",True,Very Positive,2016,4.99,False,1
7613,"['Action', 'Indie', 'Strategy']",False,Mostly Positive,2016,19.99,False,3
7614,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2016,0.99,False,3
7615,"['Action', 'Casual', 'Indie']",False,Mixed,2016,0.99,True,0
7617,"['Adventure', 'Casual', 'Indie', 'Strategy']",False,Very Positive,2016,4.99,True,1
7618,"['Casual', 'Free to Play', 'Indie']",False,Mixed,2016,0.0,True,0
7619,"['Action', 'Adventure', 'Casual', 'Indie']",False,Positive,2016,4.99,True,2
7620,"['Adventure', 'Indie']",False,Positive,2016,0.99,False,2
7621,"['Casual', 'Indie', 'Simulation']",False,Positive,2016,2.99,True,2
7622,"['Adventure', 'Free to Play', 'Indie']",False,Positive,2016,0.0,False,2
7623,"['Action', 'Adventure', 'Indie']",False,Positive,2016,7.99,False,2
7624,"['Action', 'Sports']",False,Mixed,2016,19.99,False,0
7625,"['Indie', 'Simulation']",False,Positive,2016,0.99,False,2
7626,"['Indie', 'Simulation']",False,Positive,2016,0.99,False,2
7627,"['Racing', 'Simulation', 'Sports', 'Strategy']",False,Positive,2016,0.0,False,2
7628,"['Adventure', 'Casual']",False,Positive,2016,9.99,True,2
7629,"['Action', 'Casual', 'Indie']",False,Mostly Positive,2016,9.99,True,3
7630,"['Action', 'Adventure', 'Indie']",False,Mixed,2016,4.99,False,0
7631,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Early Access']",True,Positive,2016,6.99,True,2
7632,"['Action', 'Casual', 'Indie', 'Early Access']",True,Positive,2016,10.99,True,2
7633,"['Adventure', 'Indie']",False,Very Positive,2016,19.99,False,1
7634,['Indie'],False,Mixed,2016,0.99,False,0
7636,['Casual'],False,Positive,2016,2.99,True,2
7637,"['Action', 'Adventure', 'Casual', 'Indie']",False,Mixed,2016,3.99,True,0
7638,"['Action', 'Adventure', 'Indie', 'Racing', 'Early Access']",True,Mostly Positive,2016,2.99,False,3
7639,"['Adventure', 'Casual', 'Indie', 'Simulation']",False,Positive,2016,4.99,True,2
7640,"['Free to Play', 'Massively Multiplayer', 'Simulation']",False,Mostly Positive,2016,0.0,False,3
7641,"['Action', 'Adventure', 'Indie', 'RPG']",False,Mixed,2016,10.99,False,0
7642,['Simulation'],False,Mostly Negative,2016,10.99,False,4
7643,[],False,Mixed,2016,4.99,False,0
7644,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2016,2.99,False,3
7645,"['Free to Play', 'Strategy', 'Early Access']",True,Mixed,2016,0.0,False,0
7646,"['Action', 'Adventure']",False,Mostly Positive,2016,4.99,False,3
7647,"['Action', 'Adventure']",False,Mostly Negative,2016,19.99,False,4
7648,"['Indie', 'Strategy']",False,Positive,2016,9.99,False,2
7649,"['Adventure', 'Indie']",False,Very Positive,2016,24.99,False,1
7650,"['Action', 'Racing', 'Simulation']",False,Mixed,2016,3.99,False,0
7651,"['Free to Play', 'Massively Multiplayer', 'RPG']",False,Mixed,2016,0.0,False,0
7652,"['Casual', 'Simulation', 'Early Access']",True,Mixed,2016,4.99,True,0
7653,"['Action', 'Indie', 'RPG', 'Early Access']",True,Mixed,2016,14.99,False,0
7654,"['Action', 'Adventure']",False,Mixed,2016,9.99,False,0
7655,"['Action', 'Adventure', 'Indie']",False,Positive,2016,4.99,False,2
7656,"['Casual', 'Indie', 'Simulation', 'Strategy']",False,Mixed,2016,1.0,True,0
7657,"['Massively Multiplayer', 'Racing', 'Simulation', 'Sports']",False,Mixed,2016,7.99,False,0
7658,"['Action', 'Indie']",False,Positive,2016,4.99,False,2
7659,['Adventure'],False,Mostly Positive,2014,0.0,False,3
7660,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",False,Positive,2016,49.99,False,2
